 			recordClassName	targetType	name	displayName	shortDisplayName	description	geneOrTranscript	displayOrder	scope	scope	scope
SnpChipRecordClasses.SnpChipRecordClass.reference_strain	http://edamontology.org/topic_0637	Taxonomy	SnpChipRecordClasses.SnpChipRecordClass	attribute	reference_strain								
SnpChipRecordClasses.SnpChipRecordClass.reference_na	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	reference_na								
SnpChipRecordClasses.SnpChipRecordClass.reference_aa	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	reference_aa								download
SnpChipRecordClasses.SnpChipRecordClass.lflank	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	lflank						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.allele	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	allele						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.rflank	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	rflank						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.gene_source_id	http://edamontology.org/topic_0114	Gene Structure	SnpChipRecordClasses.SnpChipRecordClass	attribute	gene_source_id								
SnpChipRecordClasses.SnpChipRecordClass.linkedGeneId	http://edamontology.org/topic_0114	Gene Structure	SnpChipRecordClasses.SnpChipRecordClass	attribute	linkedGeneId						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.gene_strand	http://edamontology.org/topic_0114	Gene Structure	SnpChipRecordClasses.SnpChipRecordClass	attribute	gene_strand						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.is_coding	http://edamontology.org/topic_0114	Gene Structure	SnpChipRecordClasses.SnpChipRecordClass	attribute	is_coding						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.position_in_CDS	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	position_in_CDS						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.position_in_protein	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	position_in_protein						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.has_nonsynonymous_allele	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	has_nonsynonymous_allele						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.lflank_gene_strand	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	lflank_gene_strand						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.allele_gene_strand	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	allele_gene_strand						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.rflank_gene_strand	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	rflank_gene_strand						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.major_allele_frequency	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	major_allele_frequency						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.minor_allele_frequency	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	minor_allele_frequency						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.major_allele	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	major_allele						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.major_product	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	major_product						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.minor_allele	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	minor_allele						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.minor_product	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	minor_product						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.distinct_strain_count	http://edamontology.org/topic_2885	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	distinct_strain_count						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.snp_context	http://edamontology.org/topic_2886	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	snp_context						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.snp_context_gene_strand	http://edamontology.org/topic_2887	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	snp_context_gene_strand						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.major_allele_and_freq	http://edamontology.org/topic_2888	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	major_allele_and_freq							record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.minor_allele_and_freq	http://edamontology.org/topic_2889	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	minor_allele_and_freq							record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.ref_aa_with_position	http://edamontology.org/topic_2890	DNA Polymorphism	SnpChipRecordClasses.SnpChipRecordClass	attribute	ref_aa_with_position						results	record-internal	download
SnpChipRecordClasses.SnpChipRecordClass.organism_text	http://edamontology.org/topic_0637	Taxonomy	SnpChipRecordClasses.SnpChipRecordClass	attribute	organism_text							record-internal	
SnpChipRecordClasses.SnpChipRecordClass.formatted_organism	http://edamontology.org/topic_0637	Taxonomy	SnpChipRecordClasses.SnpChipRecordClass	attribute	formatted_organism						results	record-internal	
SnpChipRecordClasses.SnpChipRecordClass.ncbi_tax_id	http://edamontology.org/topic_0637	Taxonomy	SnpChipRecordClasses.SnpChipRecordClass	attribute	ncbi_tax_id								download
CompoundRecordClasses.CompoundRecordClass.Properties	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	Properties						results	record	download
CompoundRecordClasses.CompoundRecordClass.IupacNames	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	IupacNames						results	record	download
CompoundRecordClasses.CompoundRecordClass.Definition	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	Definition						results	record	download
CompoundRecordClasses.CompoundRecordClass.SecondaryIds	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	SecondaryIds						results	record	download
CompoundRecordClasses.CompoundRecordClass.Synonyms	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	Synonyms						results	record	download
CompoundRecordClasses.CompoundRecordClass.CompoundName	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	CompoundName							Record-internal	
CompoundRecordClasses.CompoundRecordClass.CompoundsMetabolicPathways	http://edamontology.org/topic_0753	Metabolic Pathways	CompoundRecordClasses.CompoundRecordClass	table	CompoundsMetabolicPathways					2	results	record	download
CompoundRecordClasses.CompoundRecordClass.MetabolicPathways	http://edamontology.org/topic_0753	Metabolic Pathways	CompoundRecordClasses.CompoundRecordClass	table	MetabolicPathways					1	results	record	download
CompoundRecordClasses.CompoundRecordClass.Structures	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	Structures						 	record	
CompoundRecordClasses.CompoundRecordClass.MassSpecGraphs	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	MassSpecGraphs						results	record	download
CompoundRecordClasses.CompoundRecordClass.MassSpecGraphsDataTable	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	table	MassSpecGraphsDataTable							record-internal	download
													
													
													
CompoundRecordClasses.CompoundRecordClass.primary_key	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	attribute	primary_key						results		
CompoundRecordClasses.CompoundRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	CompoundRecordClasses.CompoundRecordClass	attribute	record_overview						record-internal		
CompoundRecordClasses.CompoundRecordClass.overview	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	attribute	overview								
CompoundRecordClasses.CompoundRecordClass.definition	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	attribute	definition						results		download
CompoundRecordClasses.CompoundRecordClass.formula	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	attribute	formula						results		download
CompoundRecordClasses.CompoundRecordClass.secondary_ids	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	attribute	secondary_ids						results		download
CompoundRecordClasses.CompoundRecordClass.name	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	attribute	name						results		download
CompoundRecordClasses.CompoundRecordClass.synonyms	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	attribute	synonyms								
CompoundRecordClasses.CompoundRecordClass.default_structure	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	attribute	default_structure							record-internal	
													download
OrganismRecordClasses.OrganismRecordClass.SequenceCounts	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	table	SequenceCounts						results	record	download
OrganismRecordClasses.OrganismRecordClass.GeneCounts	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	table	GeneCounts						results	record	
OrganismRecordClasses.OrganismRecordClass.GenomeSequencingAndAnnotationAttribution	GenomicSequencePropertiesCategory	Genomic Sequence Properties Category	OrganismRecordClasses.OrganismRecordClass	table	GenomeSequencingAndAnnotationAttribution					4	results	record	
OrganismRecordClasses.OrganismRecordClass.primary_key	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	primary_key						results		download
OrganismRecordClasses.OrganismRecordClass.overview	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	overview								
OrganismRecordClasses.OrganismRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	attribute	record_overview						record-internal		
OrganismRecordClasses.OrganismRecordClass.URLGenomeFasta	http://edamontology.org/data_2044	sequences	OrganismRecordClasses.OrganismRecordClass	attribute	URLGenomeFasta								download
OrganismRecordClasses.OrganismRecordClass.URLtranscriptFasta	http://edamontology.org/data_2044	sequences	OrganismRecordClasses.OrganismRecordClass	attribute	URLtranscriptFasta								download 
OrganismRecordClasses.OrganismRecordClass.URLcdsFasta	http://edamontology.org/data_2044	sequences	OrganismRecordClasses.OrganismRecordClass	attribute	URLcdsFasta								download 
OrganismRecordClasses.OrganismRecordClass.URLproteinFasta	http://edamontology.org/data_2044	sequences	OrganismRecordClasses.OrganismRecordClass	attribute	URLproteinFasta								download 

OrganismRecordClasses.OrganismRecordClass.URLgff	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	attribute	URLgff								download

OrganismRecordClasses.OrganismRecordClass.strain	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	strain						results	record	download
OrganismRecordClasses.OrganismRecordClass.contigCount	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	contigCount					3	results	record	download
OrganismRecordClasses.OrganismRecordClass.supercontigCount	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	supercontigCount					2	results	record	download
OrganismRecordClasses.OrganismRecordClass.chromosomeCount	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	chromosomeCount					1	results	record	download
OrganismRecordClasses.OrganismRecordClass.genecount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	genecount							record	download
OrganismRecordClasses.OrganismRecordClass.genecount_number	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	attribute	genecount_number								
OrganismRecordClasses.OrganismRecordClass.codinggenecount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	codinggenecount						results	record	download
OrganismRecordClasses.OrganismRecordClass.pseudogenecount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	pseudogenecount						results	record	download
OrganismRecordClasses.OrganismRecordClass.othergenecount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	othergenecount						results	record	download
OrganismRecordClasses.OrganismRecordClass.ecnumbercount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	ecnumbercount						results	record	download
OrganismRecordClasses.OrganismRecordClass.gocount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	gocount						results	record	download
OrganismRecordClasses.OrganismRecordClass.popsetcount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	popsetcount						results	record	download
OrganismRecordClasses.OrganismRecordClass.rnaseqcount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	rnaseqcount						results	record	download
OrganismRecordClasses.OrganismRecordClass.chipchipgenecount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	chipchipgenecount						results	record	download
OrganismRecordClasses.OrganismRecordClass.rtpcrcount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	rtpcrcount						results	record	download
OrganismRecordClasses.OrganismRecordClass.estcount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	estcount						results	record	download
OrganismRecordClasses.OrganismRecordClass.snpcount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	snpcount						results	record	download
OrganismRecordClasses.OrganismRecordClass.orthologcount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	orthologcount						results	record	download
OrganismRecordClasses.OrganismRecordClass.arraygenecount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	arraygenecount						results	record	download
OrganismRecordClasses.OrganismRecordClass.proteomicscount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	proteomicscount						results	record	download
OrganismRecordClasses.OrganismRecordClass.tfbscount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	tfbscount						results	record	download
OrganismRecordClasses.OrganismRecordClass.communitycount	http://edamontology.org/data_0916	Gene report	OrganismRecordClasses.OrganismRecordClass	attribute	communitycount						results	record	download
OrganismRecordClasses.OrganismRecordClass.download_link	http://edamontology.org/topic_0160	http://edamontology.org/data_0916	Gene report	attribute	download_link 						results	record	download
OrganismRecordClasses.OrganismRecordClass.organism_name	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	organism_name								results
OrganismRecordClasses.OrganismRecordClass.species	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	species						results	record	download
OrganismRecordClasses.OrganismRecordClass.is_annotated_genome	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	attribute	is_annotated_genome								
OrganismRecordClasses.OrganismRecordClass.is_reference_strain	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	is_reference_strain						results		download
OrganismRecordClasses.OrganismRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	organism								
OrganismRecordClasses.OrganismRecordClass.organism_full	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	organism_full				gene			record-internal	
OrganismRecordClasses.OrganismRecordClass.ncbi_tax_id	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	ncbi_tax_id								download
OrganismRecordClasses.OrganismRecordClass.species_ncbi_tax_id	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	species_ncbi_tax_id								download
OrganismRecordClasses.OrganismRecordClass.ncbi_taxon_url	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	ncbi_taxon_url						results	record	
OrganismRecordClasses.OrganismRecordClass.species_ncbi_taxon_url	http://edamontology.org/topic_0637	Taxonomy	OrganismRecordClasses.OrganismRecordClass	attribute	species_ncbi_taxon_url						results	record	
OrganismRecordClasses.OrganismRecordClass.genome_source	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	genome_source						results		download
OrganismRecordClasses.OrganismRecordClass.annotation_source	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	annotation_source						results		download
OrganismRecordClasses.OrganismRecordClass.project_id	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	attribute	project_id						results	 	download
OrganismRecordClasses.OrganismRecordClass.database_version	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	attribute	database_version								
OrganismRecordClasses.OrganismRecordClass.busco_genome	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	busco_genome						results		download
OrganismRecordClasses.OrganismRecordClass.busco_protein	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	busco_protein						results		download
OrganismRecordClasses.OrganismRecordClass.busco_lineage_dataset	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	busco_lineage_dataset						results		download
													
OrganismRecordClasses.OrganismRecordClass.megabps	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	megabps								download
OrganismRecordClasses.OrganismRecordClass.megabpsurl	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	megabpsurl						results		
OrganismRecordClasses.OrganismRecordClass.genecounturl	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	attribute	genecounturl						results	record	
OrganismRecordClasses.OrganismRecordClass.isOrganellar_flag	http://edamontology.org/topic_0219	Curation and Annotation	OrganismRecordClasses.OrganismRecordClass	attribute	isOrganellar_flag						results		download
OrganismRecordClasses.OrganismRecordClass.is_published	http://edamontology.org/topic_3068	Literature and Reference	OrganismRecordClasses.OrganismRecordClass	attribute	is_published								
OrganismRecordClasses.OrganismRecordClass.genome_version	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	genome_version						record-internal	results	download
OrganismRecordClasses.OrganismRecordClass.annotation_version	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	annotation_version						record-internal	results	download
OrganismRecordClasses.OrganismRecordClass.release_policy	http://edamontology.org/topic_3068	Literature and Reference	OrganismRecordClasses.OrganismRecordClass	attribute	release_policy								
OrganismRecordClasses.OrganismRecordClass.is_in_apollo	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	is_in_apollo								download
OrganismRecordClasses.OrganismRecordClass.apollolink	GenomicSequencePropertiesCategory	GenomicSequencePropertiesCategory	OrganismRecordClasses.OrganismRecordClass	attribute	apollolink						results		
RflpIsolateRecordClasses.RflpIsolateRecordClass.host	http://edamontology.org/topic_0637	Taxonomy	RflpIsolateRecordClasses.RflpIsolateRecordClass	attribute	host						results	record	download
RflpIsolateRecordClasses.RflpIsolateRecordClass.geographic_location	http://edamontology.org/topic_0219	Curation and Annotation	RflpIsolateRecordClasses.RflpIsolateRecordClass	attribute	geographic_location					2	results	record	download
RflpIsolateRecordClasses.RflpIsolateRecordClass.organ	http://edamontology.org/topic_3067	Curation and Annotation	RflpIsolateRecordClasses.RflpIsolateRecordClass	attribute	organ					2	results	record	
UserFileRecords.UserFile.filename_link	http://www.w3.org/2002/07/owl#Thing	thing	UserFileRecords.UserFile	attribute	filename_link						results		
UserFileRecords.UserFile.title	http://www.w3.org/2002/07/owl#Thing	thing	UserFileRecords.UserFile	attribute	title						results		
UserFileRecords.UserFile.notes	http://www.w3.org/2002/07/owl#Thing	thing	UserFileRecords.UserFile	attribute	notes						results		
UserFileRecords.UserFile.filesize	http://www.w3.org/2002/07/owl#Thing	thing	UserFileRecords.UserFile	attribute	filesize						results		
UserFileRecords.UserFile.format	http://www.w3.org/2002/07/owl#Thing	thing	UserFileRecords.UserFile	attribute	format						results		
UserFileRecords.UserFile.uploadtime	http://www.w3.org/2002/07/owl#Thing	thing	UserFileRecords.UserFile	attribute	uploadtime						results		
derisi_timeseries_pie	http://purl.obolibrary.org/obo/OBI_0001985		PathwayRecordClasses.PathwayRecordClass	attribute	derisi_timeseries_pie						record-internal	graph-internal	
## TEMPLATE_ANCHOR datasetCategory													
## TEMPLATE_ANCHOR chipchipCategories													
													
## TEMPLATE_ANCHOR graphTextAttributeCategory													
## TEMPLATE_ANCHOR profileSampleAttributesCategory													
## TEMPLATE_ANCHOR profileMinMaxAttributesCategory													
## TEMPLATE_ANCHOR profileMinMaxAttributesRnaSenseCategory													
## TEMPLATE_ANCHOR profileMinMaxAttributesRnaAntisenseCategory													
 													
## TEMPLATE_ANCHOR metaboliteGraphTextAttributeCategory													
## TEMPLATE_ANCHOR graphTextAttributeCategoryPathwayRecord													
searchCategory-phenotype-text	http://edamontology.org/topic_3298	Phenomics			text-phenotype	Phenotype Text	PT	Search for genes based on text searching phenotype data.			internal		
searchCategory-phenotype-quantitative	http://edamontology.org/topic_3298	Phenomics			quantitative-phenotype-score	Quantitative Phenotype	PQ	Search for genes based on quantitative phenotype data			internal		
searchCategory-longread	http://edamontology.org/topic_0114	Gene Structure			longread	Long Read Evidence	LR	Search for genes based on long-read RNASeq evidence			internal		
searchCategory-longreadspan					longreadspan	Long Read Span Evidence	LR	Search for genomic segments based on long-read RNASeq evidence			internal		
searchCategory-phenotype-curated	http://edamontology.org/topic_3298	Phenomics			curated-phenotype	Curated Phenotype	CP	Search for genes based on curated phenotype data sets			internal		
searchCategory-association-to-genomic-segments	http://edamontology.org/topic_3298	Phenomics			association-to-genomic-segments	Association to Genomic Segments	AGS	Search for genes which are associated to genomic segments by eQTL			internal		
searchCategory-similarity-of-association	http://edamontology.org/topic_3298	Phenomics			similarity-of-association	Similarity of Association	SA	Search for genes by similarity of association.			internal		
searchCategory-T-test-2-sample-unequal-variance	http://edamontology.org/topic_0804	immunoproteins,genes,antigens			T-test 2 sample unequal variance	T-Test (unequal variance)	TSTU	Search for genes based on P-Values calulated by a 2-sample T-Test assuming unequal variance			internal		
searchCategory-putative-function	http://edamontology.org/topic_3298	Phenomics			putative-function	Putative Function	PF	Search for genes based on comparisons of RNAi target sequencing coverage.			internal		
searchCategory-eqtl-similarity	http://edamontology.org/topic_3298	Phenomics			eqtl-similarity	Similarity	S	Search for genes which have a similar profile for an experiment.			internal		
searchCategory-similarity	http://edamontology.org/topic_3308	Transcriptomics			similarity	Similarity	S	Search for genes which have a similar profile for an experiment.			internal		
searchCategory-proteomics-quantitative-ratio	http://edamontology.org/topic_0121	Proteomics			proteomics-quantitative-ratio	Quantitative Ratio	QR	Search for genes which are differentiated by log2 ratio of heavy to light to determine confidence Log2(H/L).			internal		
searchCategory-proteomics-direct-comparison	http://edamontology.org/topic_0121	Proteomics			proteomics-direct-comparison	Direct Comparison	DC	Search for genes which are differentially expressed in a 2 state direct comparison.			internal		
searchCategory-functional-gene-list	http://edamontology.org/topic_1775	Function prediction			functional-gene-list	Gene List	GL	Search for genes which were included in a gene list.			internal		
searchCategory-subcellular-gene-list	http://edamontology.org/topic_0140	Protein targeting and localization			subcellular-gene-list	Gene List	GL	Search for genes which were included in a gene list.			internal		
searchCategory-proteomics-direct-conf-comparison	http://edamontology.org/topic_0121	Proteomics			proteomics-direct-conf-comparison	Direct Confidence Comparison	DCC	Search for genes which are differentially expressed in a 2 state direct comparison with confidence.			internal		
searchCategory-transcriptomics-direct-comparison	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-direct-comparison	Direct Comparison	DC	Search for genes which are differentially expressed in a 2 state direct comparison.			internal		
searchCategory-coexpression	http://edamontology.org/topic_3308	Transcriptomics			coexpression	Coexpression	C	Search for genes which have positive or negative correlations with a set of genes.			internal		
searchCategory-splice-site-loc	http://edamontology.org/topic_3308	Transcriptomics			splice-site-loc	Splice Site Loc	SSL	Search for genes near experimental splice site locations.			internal		
searchCategory-proteomics-percentile	http://edamontology.org/topic_0121	Proteomics			proteomics-percentile	Percentile	P	Search for genes based on the rank of expression w/in an experiment.			internal		
searchCategory-transcriptomics-percentile	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-percentile	Percentile	P	Search for genes based on the rank of expression w/in an experiment.			internal		
searchCategory-transcriptomics-metacycle	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-metacycle	MetaCycle	MC	Search for genes based on MetaCycle methods			internal		
searchCategory-transcriptomics-iterativeWGCNA	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-iterativeWGCNA	WGCNA	W	Search for genes based on iterativeWGCNA methods			internal		
searchCategory-metabolomics-fold-change	http://edamontology.org/topic_3172	Metabolomics			metabolomics-fold-change	Fold Change	FC	Search for compounds which are differentially expressed between two sets of samples			internal		
													
searchCategory-interactions	http://edamontology.org/topic_0602	interactions and pathways			GenesByY2hInteractions	Interactions	I	Search for genes for interactions.			internal		
													
searchCategory-chipchip	http://edamontology.org/topic_3173	Epigenomics			GenesByChIPchip	chip-chip	CC	Search for genes with evidence for expression based on ChIP-chip peaks.			internal		
													
searchCategory-metabolomics-percentile	http://edamontology.org/topic_3172	Metabolomics			metabolomics-percentile	Percentile	P	Search for compounds which are differentially expressed between two sets of samples			internal		
													
													
													
searchCategory-proteomics-fold-change	http://edamontology.org/topic_0121	Proteomics			proteomics-fold-change	Fold Change	FC	Search for genes which are differentially expressed between two sets of samples.			internal		
searchCategory-transcriptomics-fold-change	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-fold-change	Fold Change	FC	Search for genes which are differentially expressed between two sets of samples. A set can have only one sample. This is an arithmetic calculation and no statistical significance is provided.			internal		
													
searchCategory-transcriptomics-sense-antisense	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-sense-antisense	SenseAntisense	SA	Search for genes that exhibit patterns of sense and antisense transcript expression between two sets of samples. This search is available for RNA seq datasets where read directionality (strandedness) was determined.			internal		
searchCategory-proteomics-fold-difference	http://edamontology.org/topic_0121	Proteomics			proteomics-fold-difference	Fold Difference	FD	Search for genes which are different between two sets of samples.			internal		
searchCategory-transcriptomics-fold-difference	http://edamontology.org/topic_3308	Transcriptomics			transcriptomics-fold-difference	Fold Difference	FD	Search for genes which are different between two sets of samples.			internal		
searchCategory-fold-change-with-pvalue	http://edamontology.org/topic_3308	Transcriptomics			fold-change-with-pvalue	Fold Change with pValue	FCpV	Search for genes which are differentially expressed between 2 samples.  Fishers Exact Test p values for each gene/sample comparison were precomputed.			internal		
